"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,6908,"v_add_nc_u32_e32 v25, 0x1800, v13",64768,234371,169603,25,""
2,6916,"v_add_nc_u32_e32 v27, 0x1c00, v13",64768,226873,162105,36,""
2,6924,"v_lshlrev_b64 v[13:14], 2, v[13:14]",64768,280075,150539,11402,""
2,6932,"v_ashrrev_i32_e32 v16, 31, v15",64768,367012,302244,0,""
2,6936,"v_ashrrev_i32_e32 v18, 31, v17",64768,224354,159586,0,""
2,6940,"v_ashrrev_i32_e32 v20, 31, v19",64768,215025,150257,0,""
2,6944,"v_ashrrev_i32_e32 v22, 31, v21",64768,223293,158525,0,""
2,6948,"v_ashrrev_i32_e32 v24, 31, v23",64768,225163,160395,0,""
2,6952,"v_add_co_u32 v13, vcc_lo, s6, v13",64768,232695,167927,0,""
2,6960,"v_lshlrev_b64 v[15:16], 2, v[15:16]",64768,288324,158788,10373,""
2,6968,"v_add_co_ci_u32_e64 v14, null, s7, v14, vcc_lo",64768,376265,311497,0,""
2,6976,"v_lshlrev_b64 v[17:18], 2, v[17:18]",64768,280421,150885,2284,""
2,6984,"v_lshlrev_b64 v[19:20], 2, v[19:20]",64768,438088,308552,3712,""
2,6992,"v_lshlrev_b64 v[21:22], 2, v[21:22]",64768,129536,0,291800,""
2,7000,"global_load_b32 v29, v[13:14], off",64768,129536,0,1113436,""
2,7008,"v_add_co_u32 v13, vcc_lo, s6, v15",64768,64768,0,1242605,""
2,7016,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7020,"v_add_co_ci_u32_e64 v14, null, s7, v16, vcc_lo",64768,493994,429226,274662,""
2,7028,"v_add_co_u32 v15, vcc_lo, s6, v17",64768,64768,0,178880,""
2,7036,"v_add_co_ci_u32_e64 v16, null, s7, v18, vcc_lo",64768,64768,0,695423,""
2,7044,"global_load_b32 v17, v[13:14], off",64768,129536,0,1139579,""
2,7052,"v_ashrrev_i32_e32 v26, 31, v25",64768,829315,764547,504336,""
2,7056,"v_lshlrev_b64 v[23:24], 2, v[23:24]",64768,129536,0,168366,""
2,7064,"global_load_b32 v18, v[15:16], off",64768,129536,0,1133765,""
2,7072,"v_add_co_u32 v13, vcc_lo, s6, v19",64768,64768,0,1307753,""
2,7080,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7084,"v_add_co_ci_u32_e64 v14, null, s7, v20, vcc_lo",64768,486923,422155,274644,""
2,7092,"v_add_co_u32 v15, vcc_lo, s6, v21",64768,64768,0,179814,""
2,7100,"v_add_co_ci_u32_e64 v16, null, s7, v22, vcc_lo",64768,504813,440045,294316,""
2,7108,"v_ashrrev_i32_e32 v28, 31, v27",64768,64768,0,172570,""
2,7112,"global_load_b32 v19, v[13:14], off",64768,129536,0,1136479,""
2,7120,"v_lshlrev_b64 v[25:26], 2, v[25:26]",64768,129536,0,1270973,""
2,7128,"global_load_b32 v20, v[15:16], off",64768,129536,0,1134247,""
2,7136,"v_add_co_u32 v13, vcc_lo, s6, v23",64768,939723,874955,510627,""
2,7144,"v_lshlrev_b64 v[27:28], 2, v[27:28]",64768,313148,183612,4453,""
2,7152,"v_add_co_ci_u32_e64 v14, null, s7, v24, vcc_lo",64768,440434,375666,0,""
2,7160,"v_add_co_u32 v15, vcc_lo, s6, v25",64768,64768,0,164497,""
2,7168,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_2) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7172,"v_add_co_ci_u32_e64 v16, null, s7, v26, vcc_lo",64768,64768,0,701387,""
2,7180,"global_load_b32 v21, v[13:14], off",64768,129536,0,1138417,""
2,7188,"v_add_co_u32 v13, vcc_lo, s6, v27",64768,64768,0,1322761,""
2,7196,"v_add_co_ci_u32_e64 v14, null, s7, v28, vcc_lo",64768,64768,0,741382,""
2,7204,"s_clause 0x1",64768,194304,129536,0,""
2,7208,"global_load_b32 v15, v[15:16], off",64768,133473,3937,940498,""
2,7216,"global_load_b32 v13, v[13:14], off",64768,129536,0,97,""
2,7224,"v_add_co_u32 v2, vcc_lo, v2, 32",64768,64768,0,1412596,""
2,7232,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_3) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7236,"v_add_co_ci_u32_e64 v3, null, 0, v3, vcc_lo",64768,64768,0,731369,""
2,7244,"s_waitcnt vmcnt(7)",64768,16695443,16630675,0,""
2,7248,"v_fmac_f32_e32 v4, v9, v29",64768,64768,0,751791,""
2,7252,"s_waitcnt vmcnt(6)",64768,2132319,2067551,0,""
2,7256,"v_fmac_f32_e32 v4, v10, v17",64768,64768,0,724145,""
2,7260,"s_waitcnt vmcnt(5)",64768,2141368,2076600,0,""
2,7264,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7268,"v_fmac_f32_e32 v4, v11, v18",64768,64768,0,766074,""
2,7272,"s_waitcnt vmcnt(4)",64768,2815221,2750453,0,""
2,7276,"v_fmac_f32_e32 v4, v12, v19",64768,64768,0,796938,""
2,7280,"s_waitcnt vmcnt(3)",64768,1536798,1472030,0,""
2,7284,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7288,"v_fmac_f32_e32 v4, v5, v20",64768,64768,0,839405,""
2,7292,"s_waitcnt vmcnt(2)",64768,2964374,2899606,0,""
2,7296,"v_fmac_f32_e32 v4, v6, v21",64768,64768,0,926177,""
2,7300,"s_waitcnt vmcnt(1)",64768,2693189,2628421,0,""
2,7304,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7308,"v_fmac_f32_e32 v4, v7, v15",64768,64768,0,929910,""
2,7312,"s_waitcnt vmcnt(0)",64768,213250,148482,0,""
2,7316,"v_fmac_f32_e32 v4, v8, v13",64768,604587,539819,75146,""
2,7320,"s_cbranch_scc0 65411",64768,64768,0,7,""
2,7324,"v_add_nc_u32_e32 v0, v1, v0",506,506,0,1107,""
2,7328,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7332,"v_ashrrev_i32_e32 v1, 31, v0",506,506,0,2227,""
2,7336,"v_lshlrev_b64 v[0:1], 2, v[0:1]",506,1012,0,2255,""
2,7344,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7348,"v_add_co_u32 v0, vcc_lo, s0, v0",506,506,0,2240,""
2,7356,"v_add_co_ci_u32_e64 v1, null, s1, v1, vcc_lo",506,506,0,2284,""
2,7364,"global_store_b32 v[0:1], v4, off",506,1518,0,8939,""
2,7372,"s_endpgm",506,133910,0,0,""
