"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,7304,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7308,"v_fmac_f32_e32 v4, v7, v15",65536,65536,0,1025550,""
2,7312,"s_waitcnt vmcnt(0)",65536,199327,133791,0,""
2,7316,"v_fmac_f32_e32 v4, v8, v13",65536,665025,599489,77735,""
2,7320,"s_cbranch_scc0 65411",65536,65536,0,9,""
2,7324,"v_add_nc_u32_e32 v0, v1, v0",512,512,0,1113,""
2,7328,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7332,"v_ashrrev_i32_e32 v1, 31, v0",512,512,0,2256,""
2,7336,"v_lshlrev_b64 v[0:1], 2, v[0:1]",512,1024,0,2288,""
2,7344,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
2,7348,"v_add_co_u32 v0, vcc_lo, s0, v0",512,512,0,2269,""
2,7356,"v_add_co_ci_u32_e64 v1, null, s1, v1, vcc_lo",512,512,0,2331,""
2,7364,"global_store_b32 v[0:1], v4, off",512,1536,0,9075,""
2,7372,"s_endpgm",512,127831,0,0,""
